1,12.448403
2,2.7734175
3,0.794954
4,0.3304262
5,0.26055402
6,0.22837801
7,0.20928739
8,0.1935885
9,0.18088675
10,0.16418807
11,0.15129
12,0.13984707
13,0.13030456
14,0.12207378
15,0.11479072
16,0.10887413
17,0.102755606
18,0.09745869
19,0.09367018
20,0.09054048
21,0.08860797
