0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
0.14157565,0.14656053,0.15125912,0.15564181,0.15969218,0.16340804,0.1667959,0.16986899,0.17264432,0.17513877,0.17737156,0.17935954,0.18111876,0.18266441,0.18400934,0.18516614,0.18614724,0.18696308,0.18762247,0.18813534,0.1885101,0.18875562,0.18887895,0.18888794,0.18878993,0.18859187,0.18830033,0.18792239,0.18746413,0.18693148,0.18633087,0.18566778,0.18494885,0.18417796,0.1833619,0.18250476,0.18161306,0.18068917,0.17973918,0.17876768,0.17777842,0.17677489,0.17576157,0.17474052,0.17371687,0.17269284,0.1716708,0.17065448,0.16964497,0.16864581,0.16765867,0.16668491,0.16572738,0.16478595,0.16386296,0.1629593,0.16207533,0.16121215,0.16037022,0.15955035,0.15875213,0.15797506,0.15722044,0.15648742,0.15577552,0.15508407,0.15441163,0.15375939,0.15312533,0.15250874,0.15190823,0.15132396,0.15075332,0.15019682,0.14965285,0.14912023,0.14859903,0.14808802,0.14758688,0.14709425,0.14661154,0.14613725,0.14567223,0.14521584,0.1447685,0.14433043,0.14390264,0.14348486,0.14307757,0.14268123,0.142297,0.14192258,0.14156117,0.14121145,0.14087293,0.14054604,0.14023045,0.1399266,0.13963214,0.13934876,0.13907433,0.13881008,0.13855332,0.13830563,0.13806501,0.13783196,0.13760504,0.13738543,0.13717227,0.13696517,0.13676374,0.13657013,0.13638206,0.13620104,0.13602704,0.13586004,0.1357014,0.13555057,0.1354081,0.13527484,0.13515112,0.13503711,0.13493308,0.13483931,0.13475758,0.13468644,0.13462634,0.1345778,0.13454181,0.1345176,0.13450511,0.13450475,0.13451667,0.13454027,0.1345756,0.13462278,0.13468158,0.13475205,0.13483298,0.13492467,0.13502717,0.1351401,0.13526246,0.13539481,0.13553628,0.13568643,0.13584511,0.13601163,0.13618603,0.13636765,0.13655607,0.13675088,0.13695222,0.13715926,0.13737138,0.13758858,0.1378105,0.13803661,0.13826737,0.1385016,0.13873859,0.13897899,0.1392215,0.13946722,0.13971472,0.13996434,0.14021583,0.14046822,0.14072184,0.14097677,0.14123242,0.14148822,0.14174454,0.14200145,0.14225775,0.14251435,0.14277035,0.1430259,0.14328101,0.14353551,0.143789,0.14404126,0.14429304,0.14454323,0.14479236,0.14504032,0.14528623,0.14553119,0.14577459,0.14601636,0.14625615,0.14649475,0.14673123,0.14696574,0.14719857,0.14742973,0.14765857,0.14788577,0.14811055,0.14833347,0.14855464,0.14877371,0.14899018,0.14920509,0.14941823,0.14962901,0.14983739,0.15004358,0.15024823,0.15045077,0.15065068,0.15084863,0.15104495,0.15123896,0.15143062,0.15162055,0.1518085,0.15199432,0.15217821,0.15235986,0.15253992,0.15271816,0.15289405,0.15306817,0.15324038,0.15341091,0.15357985,0.15374647,0.1539122,0.15407506,0.15423717,0.15439694,0.15455537,0.15471247,0.15486766,0.15502135,0.15517338,0.15532385,0.15547381,0.15562165,0.15576798,0.15591376,0.15605794,0.1562004,0.15634248,0.15648286,0.15662222,0.15676017,0.15689792,0.15703413,0.15716943,0.1573039,0.1574369,0.15757003,0.1577018,0.15783268,0.15796353,0.15809311,0.15822217,0.15835004,0.1584775,0.15860493,0.15873165,0.15885824,0.15898347,0.15910879,0.1592334,0.15935798,0.1594817,0.15960597,0.15972891,0.15985225,0.15997498,0.16009767,0.16021994,0.16034164,0.1604641,0.16058563,0.16070728,0.16082893,0.16095003,0.16107069,0.16119167,0.1613128,0.16143309,0.16155358,0.1616739,0.1617944,0.16191429,0.16203429,0.16215405,0.16227387,0.16239327,0.16251303,0.16263199,0.16275123,0.16287002,0.16298896,0.16310762,0.16322601,0.16334459,0.1634621,0.16358088,0.16369833,0.16381645,0.1639338,0.16405123,0.16416846,0.16428632,0.16440311,0.16452074,0.164638,0.16475496,0.16487236,0.16498996,0.16510782,0.16522571,0.16534398,0.16546266,0.16558124,0.16570081,0.16582108,0.1659424,0.16606414,0.16618723,0.16631128,0.16643609,0.1665629,0.16669106,0.16682109,0.166953,0.1670868,0.16722287,0.16736177,0.16750321,0.16764715,0.1677944,0.16794513,0.16809914,0.16825685,0.16841856,0.16858508,0.16875517,0.16893056,0.1691104,0.16929556,0.16948672,0.16968246,0.16988486,0.17009282,0.1703072,0.17052822,0.17075507,0.17098887,0.17122978,0.17147802,0.17173284,0.17199416,0.17226288,0.17253907,0.17282236,0.17311223,0.17340918,0.17371258,0.1740222,0.1743384,0.17466027,0.17498757,0.17531967,0.17565648,0.17599696,0.17634033,0.17668666,0.17703432,0.17738265,0.1777306,0.17807712,0.17842114,0.17876087,0.17909499,0.17942251,0.17974141,0.1800502,0.18034609,0.18062772,0.1808934,0.18113986,0.18136568,0.18156819,0.18174389,0.18189043,0.18200524,0.18208475,0.18212615,0.18212642,0.18208104,0.18198818,0.18184243,0.18164161,0.18138051,0.1810574,0.18066591,0.18020532,0.17966855,0.17905425,0.17835732,0.17757551,0.17670509,0.17574166,0.17468444,0.17352967,0.17227532,0.17092007,0.16946399,0.16790453,0.16624394,0.16448209,0.16262338,0.16066949,0.15862574,0.15649866,0.15429553,0.15202615,0.14970239,0.14733624,0.1449442,0.14254412,0.14015755,0.13780504,0.1355147,0.13331383,0.13123459,0.1293096,0.12757617,0.12607105,0.12483599,0.12391092,0.12333711,0.12315582,0.12340729,0.124122754,0.12533604,0.1270712,0.12934114,0.13214959,0.13548613,0.13932787,0.14362884,0.14832741,0.15334731,0.158589,0.16394348,0.1692917,0.1745083,0.17948185,0.1841178,0.18834306,0.1921284,0.19548047,0.19844443,0.20110555,0.20356156,0.20592198,0.20827241,0.21066807,0.21311906,0.21557455,0.21793611,0.22005601,0.22175552,0.22283144,0.22308987,0.22233787,0.22042508,0.21722782,0.21268179,0.20677209,0.19955167,0.19112524,0.18165827,0.1713617,0.16049093,0.14930588,0.13809519,0.12713765,0.11666708,0.106909856,0.09804196,0.090182304,0.08341233,0.07777186,0.07326305,0.069851354,0.06749585,0.066126354,0.065680236,0.0660686,0.06722616,0.069060326,0.0715072
0.14487892,0.14965856,0.15413845,0.15829448,0.16211677,0.16560793,0.16877773,0.17164381,0.1742241,0.17653807,0.1786041,0.18044028,0.18206143,0.18348259,0.18471643,0.18577397,0.18666667,0.18740405,0.18799429,0.18844675,0.1887685,0.18896776,0.18905078,0.18902528,0.18889736,0.1886736,0.18836035,0.18796416,0.18749046,0.18694524,0.18633477,0.1856634,0.18493724,0.18416157,0.18334118,0.18248127,0.18158655,0.1806612,0.17971027,0.17873707,0.17774655,0.17674176,0.17572707,0.17470518,0.17367882,0.17265162,0.17162682,0.17060629,0.1695934,0.16858864,0.1675958,0.16661526,0.16564955,0.1646996,0.16376698,0.16285263,0.16195741,0.16108298,0.16022776,0.15939383,0.1585812,0.15779,0.15701954,0.15627037,0.1555425,0.15483584,0.15414836,0.15348095,0.15283205,0.15220195,0.1515903,0.1509951,0.15041612,0.1498522,0.14930391,0.14876917,0.14824797,0.14773977,0.1472445,0.146761,0.14628908,0.14582938,0.14538105,0.14494427,0.1445195,0.14410654,0.14370602,0.14331824,0.14294249,0.1425798,0.14223056,0.14189476,0.14157225,0.14126293,0.1409658,0.14068158,0.14040951,0.14014901,0.139899,0.13965899,0.13942872,0.13920683,0.13899264,0.1387858,0.13858461,0.13838921,0.13819836,0.1380119,0.13782915,0.1376498,0.1374742,0.13730177,0.1371322,0.1369666,0.13680409,0.13664569,0.1364911,0.1363421,0.13619797,0.13605988,0.13592762,0.13580249,0.13568535,0.13557549,0.13547425,0.13538274,0.13530016,0.1352275,0.13516526,0.1351132,0.13507225,0.1350424,0.13502355,0.13501637,0.13502051,0.13503616,0.13506287,0.13510107,0.13515012,0.13521013,0.13528128,0.1353632,0.13545464,0.1355568,0.13566813,0.135789,0.13591908,0.13605791,0.13620521,0.13636012,0.13652267,0.13669284,0.13686939,0.137053,0.13724242,0.13743734,0.13763809,0.1378439,0.1380538,0.13826884,0.13848753,0.13871023,0.13893583,0.13916409,0.13939609,0.13963002,0.13986672,0.14010493,0.14034487,0.14058664,0.14082892,0.1410726,0.14131767,0.14156237,0.14180796,0.14205383,0.14230017,0.14254583,0.14279133,0.14303648,0.14328103,0.14352518,0.14376843,0.14401108,0.14425206,0.14449245,0.14473155,0.1449694,0.14520581,0.14544068,0.14567441,0.14590664,0.14613694,0.14636576,0.14659275,0.14681806,0.14704183,0.14726321,0.14748275,0.14770111,0.14791703,0.14813107,0.14834276,0.14855295,0.14876093,0.14896697,0.14917108,0.14937282,0.14957312,0.14977083,0.14996721,0.15016092,0.15035261,0.15054223,0.15073024,0.1509163,0.15109985,0.15128201,0.1514617,0.1516401,0.15181582,0.1519899,0.15216224,0.15233238,0.15250117,0.15266794,0.15283312,0.15299608,0.15315787,0.1533171,0.15347558,0.15363216,0.1537867,0.15393963,0.15409175,0.15424229,0.15439087,0.15453833,0.15468419,0.1548288,0.15497226,0.15511392,0.15525462,0.15539445,0.15553284,0.15566961,0.15580572,0.15594098,0.15607508,0.15620814,0.15634024,0.15647179,0.15660234,0.15673205,0.15686116,0.15698919,0.15711686,0.1572433,0.15736964,0.1574948,0.15761977,0.15774451,0.15786834,0.15799206,0.1581151,0.15823744,0.15835999,0.15848169,0.15860341,0.15872452,0.15884542,0.15896684,0.15908702,0.1592072,0.15932743,0.15944673,0.15956673,0.15968683,0.15980606,0.15992546,0.16004436,0.1601634,0.16028237,0.1604014,0.16052018,0.16063888,0.16075687,0.1608756,0.16099384,0.16111228,0.16122967,0.16134784,0.16146562,0.16158316,0.16170077,0.1618184,0.16193582,0.16205284,0.16216987,0.16228677,0.16240388,0.1625207,0.16263692,0.16275348,0.16286927,0.16298582,0.16310239,0.16321856,0.16333455,0.16345073,0.16356695,0.16368335,0.16379973,0.16391648,0.1640331,0.16414994,0.16426766,0.1643861,0.16450417,0.16462363,0.16474378,0.16486464,0.1649858,0.16510834,0.1652325,0.16535792,0.16548459,0.16561355,0.16574332,0.16587582,0.16601048,0.16614753,0.16628714,0.16642958,0.1665751,0.16672404,0.16687614,0.16703203,0.16719154,0.16735575,0.16752432,0.16769777,0.1678755,0.168059,0.16824785,0.16844238,0.16864231,0.16884856,0.16906136,0.1692801,0.16950607,0.16973896,0.16997857,0.1702253,0.17047927,0.17074022,0.17100914,0.171285,0.17156838,0.17185898,0.17215693,0.17246197,0.17277336,0.17309174,0.17341666,0.17374761,0.17408426,0.1744257,0.17477201,0.17512228,0.1754754,0.17583182,0.17618874,0.17654718,0.17690533,0.17726153,0.17761546,0.1779652,0.17830917,0.17864574,0.17897356,0.17929143,0.17959616,0.17988633,0.18015939,0.18041404,0.18064624,0.18085495,0.18103644,0.18118863,0.18130721,0.18139069,0.1814345,0.1814367,0.18139291,0.1812992,0.18115339,0.18094955,0.18068658,0.18035895,0.17996262,0.17949496,0.17895126,0.17832842,0.17762296,0.17682946,0.17594688,0.17497152,0.17390087,0.17273158,0.17146309,0.17009173,0.16861911,0.16704434,0.16536818,0.16359146,0.16171783,0.15975049,0.15769516,0.15555826,0.15334775,0.15107413,0.14874901,0.14638694,0.1440041,0.14161868,0.13925251,0.13692999,0.13467653,0.13252285,0.13050024,0.12864318,0.12698899,0.12557594,0.12444638,0.12363928,0.1231971,0.123161405,0.12356854,0.12445263,0.12584454,0.1277631,0.13022089,0.13321811,0.13674016,0.1407531,0.14521131,0.15004793,0.15517649,0.16049585,0.16589366,0.17124458,0.17643097,0.18134606,0.18589976,0.19003561,0.19373149,0.19701262,0.19993836,0.2026001,0.20510598,0.20755756,0.21003531,0.21258125,0.2151855,0.21778342,0.22025627,0.22244589,0.22415803,0.22520247,0.22537409,0.22448832,0.22240628,0.2190257,0.21429165,0.20821182,0.2008516,0.19234453,0.18286255,0.17262942,0.16190648,0.15096766,0.14008488,0.12953888,0.11954658,0.11032485,0.10201668,0.09473749,0.08855349,0.08347882,0.079511926,0.07660363,0.074706405,0.0737437,0.073644675,0.074326254,0.07571178,0.07771568,0.08027417,0.08330054
0.14758147,0.15216307,0.15643515,0.16037907,0.16399004,0.16727464,0.17024809,0.17292891,0.17533691,0.17749318,0.17941658,0.18112326,0.18263,0.18394917,0.1850928,0.18607198,0.18689638,0.18757443,0.18811473,0.18852417,0.18880978,0.18897887,0.18903801,0.18899256,0.188849,0.18861361,0.18829249,0.1878906,0.18741356,0.18686713,0.18625693,0.18558812,0.18486527,0.18409388,0.1832789,0.18242472,0.18153633,0.1806174,0.1796732,0.1787064,0.17772254,0.1767231,0.17571369,0.17469661,0.17367475,0.17265187,0.17162985,0.17061184,0.1695999,0.16859579,0.16760172,0.16662015,0.16565189,0.16469933,0.16376196,0.16284172,0.16194004,0.16105644,0.160193,0.15934908,0.15852569,0.15772267,0.15694004,0.15617812,0.15543617,0.15471396,0.15401238,0.15333037,0.15266646,0.15202196,0.1513957,0.15078665,0.15019484,0.14962,0.14906071,0.1485177,0.14798969,0.14747636,0.14697781,0.14649287,0.14602311,0.1455671,0.14512536,0.14469773,0.14428356,0.14388448,0.1434996,0.14313011,0.1427757,0.14243656,0.14211214,0.14180371,0.14151044,0.14123191,0.14096847,0.1407188,0.14048302,0.14026013,0.14004979,0.1398501,0.13966055,0.13948084,0.13930804,0.13914157,0.13898166,0.1388256,0.13867389,0.13852479,0.13837773,0.13823198,0.13808702,0.13794295,0.13779873,0.1376552,0.13751177,0.13736859,0.13722694,0.1370859,0.13694708,0.13681048,0.13667649,0.1365461,0.13641992,0.13629936,0.13618408,0.13607492,0.13597332,0.13587971,0.1357935,0.13571636,0.13564837,0.13558978,0.13554178,0.13550343,0.13547589,0.13545875,0.1354535,0.13545887,0.13547434,0.1355016,0.13553953,0.13558786,0.13564706,0.13571641,0.1357962,0.13588573,0.13598512,0.13609385,0.13621116,0.13633743,0.1364719,0.13661475,0.13676511,0.1369221,0.13708642,0.1372576,0.13743429,0.13761735,0.13780577,0.13799919,0.13819733,0.13840014,0.13860653,0.13881709,0.13903049,0.13924803,0.13946782,0.13969056,0.13991526,0.1401422,0.14037044,0.14060096,0.14083274,0.14106508,0.14129841,0.14153256,0.14176719,0.14200222,0.14223732,0.14247262,0.1427076,0.14294232,0.14317632,0.14341047,0.14364308,0.14387523,0.1441068,0.14433727,0.14456593,0.14479436,0.1450209,0.14524639,0.14547029,0.14569272,0.14591385,0.146133,0.1463515,0.14656657,0.14678107,0.14699407,0.14720416,0.14741367,0.14762026,0.14782578,0.14802915,0.14823061,0.14842987,0.14862737,0.14882283,0.14901629,0.14920808,0.14939809,0.14958566,0.14977133,0.14995489,0.15013708,0.15031685,0.15049481,0.15067087,0.15084499,0.15101734,0.1511877,0.15135628,0.151523,0.151688,0.15185134,0.15201256,0.15217201,0.15233016,0.15248638,0.15264106,0.15279388,0.15294567,0.15309554,0.1532439,0.15339118,0.15353638,0.15368049,0.15382326,0.1539645,0.15410435,0.15424353,0.1543815,0.15451783,0.15465316,0.15478744,0.15492064,0.15505242,0.15518373,0.15531369,0.1554433,0.15557176,0.15569964,0.1558267,0.15595312,0.15607826,0.15620273,0.15632723,0.15645102,0.1565735,0.15669645,0.15681812,0.15693976,0.1570611,0.15718187,0.15730187,0.15742223,0.15754208,0.15766147,0.1577809,0.1578993,0.15801792,0.1581366,0.15825464,0.1583727,0.15849078,0.15860847,0.15872645,0.15884425,0.15896146,0.15907922,0.15919602,0.15931307,0.15943027,0.15954751,0.15966454,0.15978116,0.1598977,0.16001494,0.16013132,0.16024752,0.16036436,0.16048045,0.16059645,0.16071282,0.16082828,0.16094452,0.16106015,0.16117612,0.16129217,0.16140758,0.16152258,0.16163749,0.16175331,0.16186868,0.16198361,0.16209862,0.16221398,0.16232923,0.16244462,0.16256024,0.1626762,0.16279186,0.16290796,0.16302454,0.16314171,0.16325964,0.16337712,0.16349599,0.16361608,0.16373649,0.16385789,0.16398047,0.16410457,0.16423059,0.16435798,0.16448659,0.16461796,0.1647511,0.16488616,0.16502441,0.16516489,0.1653093,0.16545625,0.1656069,0.16576046,0.16591914,0.16608131,0.16624764,0.16641887,0.16659531,0.16677684,0.16696401,0.16715656,0.16735467,0.16755918,0.1677702,0.16798726,0.16821203,0.16844319,0.16868147,0.16892694,0.16917984,0.16944091,0.16970845,0.16998418,0.1702676,0.17055878,0.17085701,0.17116344,0.17147675,0.17179741,0.17212476,0.17245898,0.17279893,0.17314455,0.17349601,0.17385228,0.17421235,0.17457584,0.1749419,0.17530957,0.1756783,0.1760459,0.17641251,0.17677595,0.17713538,0.17748922,0.17783503,0.1781721,0.17849857,0.17881173,0.17911008,0.17939056,0.17965186,0.1798905,0.1801048,0.1802918,0.18044779,0.18057078,0.18065618,0.18070258,0.18070498,0.18066093,0.18056713,0.1804181,0.1802116,0.17994323,0.17961037,0.17920728,0.17873113,0.17817846,0.17754461,0.1768272,0.176022,0.17512512,0.17413478,0.17304759,0.17186221,0.17057481,0.16918705,0.16769594,0.16610265,0.16440845,0.16261414,0.16072343,0.15874092,0.15667167,0.15452293,0.15230377,0.15002482,0.147698,0.14533964,0.14296499,0.14059491,0.13825071,0.13595825,0.13374475,0.1316402,0.12967797,0.12789197,0.1263232,0.1250086,0.123988695,0.12330767,0.12300493,0.12312167,0.12369297,0.12475344,0.12632959,0.12843956,0.13109069,0.13427873,0.1379836,0.1421676,0.14677772,0.15174091,0.15696493,0.16234554,0.16776337,0.17309943,0.1782354,0.18306707,0.18751974,0.19154793,0.1951448,0.19835268,0.20124353,0.20391467,0.206479,0.20903379,0.21164797,0.21434452,0.21709909,0.21982536,0.22238882,0.22461891,0.22632347,0.22729246,0.22733481,0.22628196,0.22399598,0.22039281,0.2154452,0.20917173,0.20166485,0.19306712,0.18356906,0.17340943,0.16285191,0.15217537,0.14164571,0.13152893,0.12203615,0.11335797,0.105628684,0.09894146,0.093344465,0.08883978,0.085408226,0.082991555,0.08153191,0.080962926,0.0811908,0.08214367,0.08373852,0.08590285,0.08854628,0.091612585,0.095027015
0.14975704,0.15414742,0.15822187,0.1619658,0.16538028,0.16847596,0.17127159,0.17378686,0.17604463,0.17806438,0.17986569,0.18146433,0.18287587,0.18411309,0.18518597,0.18610537,0.1868795,0.18751593,0.18802181,0.18840405,0.18866886,0.18882255,0.18887001,0.18881823,0.18867195,0.18843675,0.18811795,0.18772152,0.18725109,0.1867141,0.18611386,0.18545608,0.18474571,0.18398698,0.18318483,0.1823449,0.18146937,0.18056461,0.17963292,0.17867969,0.17770767,0.17672095,0.17572212,0.17471625,0.17370465,0.17269087,0.17167734,0.17066655,0.16966091,0.168663,0.16767305,0.16669486,0.16572906,0.16477647,0.16383968,0.16291842,0.16201405,0.16112714,0.16025871,0.15940909,0.15857863,0.15776683,0.15697494,0.1562022,0.15544878,0.15471517,0.15399982,0.15330337,0.15262622,0.15196654,0.15132512,0.15070154,0.15009508,0.14950556,0.14893281,0.1483766,0.14783633,0.14731221,0.14680411,0.14631173,0.14583516,0.14537424,0.14492951,0.14450055,0.14408827,0.14369242,0.14331281,0.14295055,0.14260598,0.14227827,0.14196828,0.14167613,0.14140126,0.14114395,0.14090344,0.14067905,0.14047083,0.1402782,0.1400994,0.13993308,0.13977845,0.139635,0.13949995,0.13937299,0.13925253,0.13913675,0.13902412,0.13891447,0.13880548,0.13869666,0.13858756,0.13847697,0.13836436,0.13824959,0.13813248,0.13801253,0.13789001,0.13776565,0.13763967,0.13751179,0.13738398,0.13725555,0.13712808,0.13700262,0.13687912,0.1367588,0.13664289,0.13653149,0.13642588,0.13632663,0.13623458,0.13615026,0.13607393,0.13600671,0.1359486,0.13590007,0.13586198,0.1358338,0.13581648,0.13580921,0.13581263,0.1358269,0.13585198,0.13588773,0.13593341,0.13598953,0.13605596,0.13613214,0.13621771,0.13631313,0.13641691,0.13653022,0.13665116,0.13678038,0.13691746,0.1370614,0.13721271,0.13737042,0.13753453,0.13770455,0.13788024,0.1380612,0.13824655,0.13843626,0.1386309,0.13882896,0.13903059,0.13923603,0.13944307,0.13965417,0.13986747,0.14008267,0.14029962,0.14051819,0.14073856,0.14095946,0.14118215,0.14140521,0.14162846,0.14185289,0.14207762,0.14230171,0.14252639,0.1427505,0.14297453,0.14319792,0.14342041,0.1436427,0.14386381,0.14408448,0.14430383,0.14452167,0.14473899,0.14495459,0.14516903,0.14538209,0.14559396,0.14580382,0.1460127,0.14621942,0.14642468,0.14662829,0.14682992,0.14703032,0.14722852,0.14742519,0.14762005,0.14781295,0.148004,0.1481932,0.14838019,0.14856608,0.14874932,0.14893056,0.14911059,0.14928865,0.14946428,0.1496384,0.149811,0.14998159,0.15014966,0.1503167,0.15048145,0.15064515,0.15080613,0.1509661,0.1511239,0.15127972,0.15143481,0.15158772,0.15173887,0.15188867,0.15203692,0.15218356,0.15232888,0.15247287,0.1526152,0.1527558,0.15289606,0.15303428,0.1531712,0.15330741,0.15344223,0.15357581,0.15370822,0.15383935,0.15396993,0.15409909,0.15422791,0.15435582,0.1544821,0.15460847,0.15473318,0.15485765,0.15498133,0.1551045,0.15522684,0.15534814,0.15546955,0.155591,0.15571064,0.1558304,0.15595008,0.1560688,0.15618783,0.15630572,0.15642396,0.15654153,0.15665919,0.15677634,0.15689342,0.15701011,0.15712671,0.15724352,0.1573601,0.15747571,0.15759228,0.1577079,0.15782388,0.15793985,0.15805608,0.15817139,0.15828697,0.15840259,0.15851806,0.15863383,0.15874907,0.15886429,0.15897942,0.15909457,0.15920989,0.15932508,0.15944001,0.15955482,0.15966964,0.15978469,0.15989931,0.16001374,0.1601284,0.16024256,0.16035724,0.16047142,0.16058588,0.1607003,0.16081464,0.1609289,0.16104317,0.16115813,0.16127266,0.16138752,0.16150232,0.16161776,0.16173328,0.16184947,0.1619664,0.16208339,0.16220158,0.16232,0.16243953,0.16256046,0.16268192,0.16280538,0.16292962,0.16305536,0.1631836,0.16331299,0.16344507,0.16357903,0.16371591,0.1638551,0.16399717,0.16414313,0.16429149,0.16444413,0.16460042,0.16476108,0.16492614,0.16509597,0.16527005,0.16544928,0.16563472,0.16582538,0.16602162,0.16622463,0.1664339,0.16664977,0.16687219,0.1671021,0.16733907,0.16758333,0.16783513,0.16809537,0.16836263,0.16863821,0.16892102,0.16921213,0.16951141,0.16981843,0.17013295,0.17045559,0.17078501,0.17112106,0.17146555,0.17181514,0.172171,0.17253229,0.17289855,0.1732683,0.17364247,0.17401853,0.17439635,0.17477554,0.17515343,0.17553017,0.17590371,0.17627278,0.17663604,0.17699172,0.17733754,0.17767228,0.17799366,0.17829931,0.17858733,0.17885534,0.17910004,0.17931955,0.17951114,0.17967,0.17979595,0.17988369,0.17993091,0.17993301,0.1798878,0.1797911,0.17963864,0.17942719,0.17915358,0.17881246,0.1784009,0.1779153,0.1773509,0.17670487,0.17597319,0.17515275,0.17423993,0.17323214,0.17212734,0.17092231,0.16961548,0.1682071,0.16669498,0.16508137,0.16336635,0.1615522,0.1596437,0.15764286,0.15555803,0.1533962,0.15116686,0.1488808,0.14655182,0.14419614,0.14183104,0.13947639,0.13715596,0.13489568,0.1327247,0.13067274,0.12877426,0.12706624,0.12558666,0.12437576,0.12347449,0.12292618,0.12276951,0.12304579,0.12378969,0.12503344,0.12680092,0.12910558,0.13195138,0.13533106,0.13921855,0.14356855,0.14832373,0.15340154,0.15870616,0.1641263,0.16954564,0.17483993,0.17990118,0.18463133,0.1889647,0.19286972,0.1963656,0.19950141,0.20236023,0.20505542,0.20768864,0.21035786,0.21311481,0.2159659,0.21886197,0.22169977,0.224331,0.22657531,0.2282285,0.22908235,0.22895893,0.22769602,0.22517279,0.22131951,0.21613239,0.20965095,0.20198558,0.1932948,0.18379448,0.1737225,0.16335374,0.15296133,0.1428071,0.1331344,0.12416441,0.116049394,0.10891133,0.10282156,0.09780901,0.09386745,0.090952076,0.08902013,0.08798924,0.08778784,0.08832696,0.08952517,0.09131057,0.093601555,0.096327506,0.09941806,0.1028091,0.10645018
