1,4.5499034
2,1.5836521
3,0.6609264
4,0.3904336
5,0.28372595
6,0.22220072
7,0.18817927
8,0.16824457
9,0.15714432
10,0.14702767
11,0.13943161
12,0.133649
13,0.12924474
14,0.1271943
15,0.12294657
16,0.121017836
17,0.11822404
18,0.117217906
19,0.11542059
20,0.11203849
21,0.11134855
