1,53.75894
2,2.848458
3,1.1241215
4,0.7086751
5,0.6015877
6,0.538696
7,0.49939543
8,0.47814745
9,0.46226457
10,0.44734904
11,0.43343124
12,0.42922384
13,0.4167651
14,0.41513377
15,0.40980357
16,0.40842915
17,0.40198943
18,0.39405963
19,0.39506045
20,0.39772525
21,0.38633126
